Dia;Sessao;Turno;Horario_Inicio;Bloco;Sala;Ordem;Evento;Código do Resumo;Título;Submissor;Área;Modalidade
Sexta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-07;1;24ª - ENEC;202625727;Radiação X - Odontologia;THAYS REGINA FERREIRA DA COSTA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT05;1;24ª - ENEC;202626316;Rastáreamento e Ações de Educação em Saúde Promovidas Pela Farmácia Escola;CAMILA KLOCKER COSTA;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-07;2;24ª - ENEC;202626376;Renovaparticipasus - Movimento Estudantil na Atuação do Controle Social na Saúde;RAFAEL GOMES DITTERICH;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-07;3;24ª - ENEC;202626401;Revista Cogitare Enfermagem;LUCIANA PUCHALSKI KALINKE;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-07;4;24ª - ENEC;202626260;Revitalização do Acervo de Anatomia Patológica;LILIAN PEREIRA FERRARI;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT05;2;24ª - ENEC;202623430;Samdof Ii: Diagnóstico e Tratamento Multidisciplinar em Dor Orofacial e Distúrbios do Sono.;PRISCILA BRENNER HILGENBERG SYDNEY;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT03;1;24ª - ENEC;202623296;Saúde Bucal Inclusiva - Sbi;YASMINE MENDES PUPO;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT05;3;24ª - ENEC;202625189;Saúde Bucal para a População 60+ /espaço Conviver 60+;MARIA ISABEL ANASTACIO FARIA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT05;4;24ª - ENEC;202625681;Saúde Pelo Movimento: Corpo Saudável e Qualidade de Vida;KARIN VIANA WEISSHEIMER;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT03;2;24ª - ENEC;202625632;Saúde do Trabalhador e Ergonomia: Compreender os Sistemas de Trabalho para Melhorar a Saúde, Segurança e Conforto dos Trabalhadores;ELIANA REMOR TEIXEIRA;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT03;3;24ª - ENEC;202626117;Saúde e Trabalho;EDEVAR DANIEL;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT03;4;24ª - ENEC;202626295;Saúde em Movimento: Ações Integradas de Educação em Saúde e Promoção da Atividade Física para Pessoas Idosas.;PAULO CESAR BARAUCE BENTO;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-08;1;24ª - ENEC;202624006;Saúde na Mesa: a Importância dos Alimentos para Prevenção de Doenças;TATIANE PRETTE KUZNIER;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT06;1;24ª - ENEC;202626427;Saúde, Bem-estar e Música!;LUIZ SAVIO MONTEIRO DE ALMEIDA;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-08;2;24ª - ENEC;202623440;Saúde-on Ouvidor Pardinho;KARINA SILVEIRA DE ALMEIDA HAMMERSCHMIDT;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-08;3;24ª - ENEC;202626101;Segurança dos Alimentos no Contexto da Saúde Única: Ações na Região Metropolitana de Curitiba;MARCIA OLIVEIRA LOPES;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT06;2;24ª - ENEC;202624000;Semeando Saúde no Trabalho;ARLETE ANA MOTTER;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-08;4;24ª - ENEC;202623088;Simulação Realística em Odontologia na Ufpr;ANA PAULA GEBERT DE OLIVEIRA FRANCO;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT06;3;24ª - ENEC;202625706;Transformando a Saúde Bucal com Radiologia Digital;JOSE VINICIUS BOLOGNESI MACIEL;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT06;4;24ª - ENEC;202626419;Ufpr na Conscientização de Estratégias de Prevenção a Neoplasias;PATRICIA SAVIO DE ARAUJO SOUZA;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-09;1;24ª - ENEC;202625454;Ultralab – Prática da Ultrassonografia a Beira Leito por Enfermeiros;VANESSA BERTOGLIO COMASSETTO ANTUNES DE OLIVEIRA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-03;1;24ª - ENEC;202623447;Universidade Aberta da Maturidade: o Acesso À Universidade Como Direito Humano (fase 4);KARINA SILVEIRA DE ALMEIDA HAMMERSCHMIDT;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT05;1;24ª - ENEC;202623443;Universidade Federal do Paraná Como Age-friendly University;KARINA SILVEIRA DE ALMEIDA HAMMERSCHMIDT;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-09;2;24ª - ENEC;202625923;Vivências em Síndrome de Down 3;BEATRIZ ELIZABETH BAGATIN VELEDA BERMUDEZ;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-09;3;24ª - ENEC;202625647;Zikabus Labmóvel;RODRIGO ARANTES REIS;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-03;2;24ª - ENEC;202625968;“ilé Ìyá”: Tecendo Caminhos de Cuidado, Força e Reexistência de Mulheres Negras na Universidade a Partir da Mitologia Yorubá;MILENE SANTIAGO NASCIMENTO;Saúde;Comunicação Oral
Sexta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-09;4;24ª - ENEC;202625966;“saúde Sexual em Foco: Conscientização e Prevenção”;FERNANDA SCHIER DE FRAGA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-03;3;7ª - EDISPE;202624815;Abordagem das Dermatoses Mais Comuns na Trissomia 21;BEATRIZ ELIZABETH BAGATIN VELEDA BERMUDEZ;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-03;4;7ª - EDISPE;202626269;Atividades da Liga de Saúde Indígena da Ufpr - Parte 1;CAMILA GIRARDI FACHIN;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT05;2;7ª - EDISPE;202626271;Atividades da Liga de Saúde Indígena da Ufpr - Parte 2;CAMILA GIRARDI FACHIN;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT05;3;7ª - EDISPE;202626254;Avaliação das Concentrações de Citocinas Plasmáticas em Parturientes com Dificuldade no Processo de Lactação.;LILIAN PEREIRA FERRARI;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT05;4;7ª - EDISPE;202624321;Ações Pedagógicas na Educação Física para Pessoas Idosas;ROSECLER VENDRUSCOLO;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT06;1;7ª - EDISPE;202626259;Conhecimento, Atitudes e Práticas Sobre Esporotricose em Pontal do Paraná: Uma Análise Sob a Perspectiva da Vigilância em Saúde;SOLENA ZIEMER KUSMA FIDALSKI;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT06;2;7ª - EDISPE;202623943;Departamento de Clinica Médica e Graduação Além dos Muros do Chc;CLAUDIA ALEXANDRA PONTES IVANTES;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT06;3;7ª - EDISPE;202625866;Doença Osteo-metabólica e Insuficiência Exócrinas Pancreática.avaliação da Densidade Mineral Óssea em Pacientes do Complexo Hospital de Clínicas da Universidade Federal do Paraná;RAQUEL CANZI ALMADA DE SOUZA;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT06;4;7ª - EDISPE;202626299;Doenças Prevalentes nos Povos Indígenas de São Gabriel da Cachoeira/am;FRANCINE ROCHA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-04;1;7ª - EDISPE;202625628;Envelhesendo: Velhices e Interseccionalidades;LUCELIA JUSTINO BORGES;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-04;2;7ª - EDISPE;202625554;Estudos de Inovação em Saúde na Fisioterapia;MARIA GORETTI FERNANDES;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-04;3;7ª - EDISPE;202623858;Frequência de Dermatoses em Crianças Atendidas em Um Hospital Universitário;VANIA OLIVEIRA DE CARVALHO;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-04;4;7ª - EDISPE;202626126;Liga Acadêmica de Dermatologia do Hospital de Clínicas;MAIRA MITSUE MUKAI NEGUISHI;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-05;1;7ª - EDISPE;202626224;Medicina Veterinária Social;ROBERTA CARARETO;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-05;2;7ª - EDISPE;202626221;Medicina Veterinária do Coletivo;RENATO SILVA DE SOUSA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-05;3;7ª - EDISPE;202625744;Os Caminhos da Cura: Arte e Medicina do Povo Pankararu/pe;FRANCINE ROCHA;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-05;4;7ª - EDISPE;202626233;Percepções na Terra Indígena Rio das Cobras/pr: Um Diálogo Entre Epistemologias e Demandas Indígenas;NILSE CHIAPETTI;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-03;1;7ª - EDISPE;202626209;Políticas de Saúde Mental Indígena na Perspectiva da Comunidade Kaingang da Terra Indígena Nonoai/rsonoai/rs;NILSE CHIAPETTI;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-03;2;7ª - EDISPE;202625984;Prevalência de Depressão Perinatal em Gestantes com Hiv e Histórico de Experiências Estressoras: Estudo em Uma Maternidade do Sul do Brasil;SARAH CRISTINA ZANGHELLINI RUCKL;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-03;3;7ª - EDISPE;202623044;Programa Cirurgilhas Reduzindo Desigualdades no Acesso a Saude.;SILVANIA KLUG PIMENTEL;Saúde;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-03;4;7ª - EDISPE;202625810;Práticas Alimentares e Promoção da Segurança Alimentar e Nutricional de Crianças Indígenas Mbyá-guarani na Aldeia Araça’í, Piraquara/pr;REGINA MARIA FERREIRA LANG;Saúde;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-07;1;7ª - EDISPE;202623656;Revisão de Prontuários de Parturientes com Dificuldade no Processo de Lactação;LILIAN PEREIRA FERRARI;Saúde;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT03;1;7ª - EDISPE;202626192;Saúde Integral de Populações Indígenas no Brasil;MARILIA PINTO FERREIRA MURATA;Saúde;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT02;2;7ª - EDISPE;202626188;Saúde Mental de Populações Vulneráveis;MARILIA PINTO FERREIRA MURATA;Saúde;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT02;3;7ª - EDISPE;202625742;Violência Contra Mulheres Indígenas no Brasil;FRANCINE ROCHA;Saúde;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT03;2;7ª - EDISPE;202626301;"“saúde Indígena na Educação Médica: os Cursos de Medicina Preparam os Profissionais para Uma Atuação Intercultural Que Respeite e Atenda Às Necessidades das Comunidades Indígenas?""";FRANCINE ROCHA;Saúde;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT03;4;24ª - EAF;202625812;Estimativa da Evapotranspiração de Referência Diária e Horária com o Método de Penman‑monteith em Planilha Eletrônica;JORGE LUIZ MORETTI DE SOUZA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-08;1;24ª - EAF;202624171;Levantamento de Modelos e Desenvolvimento de Rotinas Computacionais para Estimativa da Evaporação da Água no Solo;JORGE LUIZ MORETTI DE SOUZA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-08;2;24ª - EAF;202625203;A Madeira Mágica;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-08;3;24ª - EAF;202626164;Arisag - Acolhimento Ao Recém Ingresso e Suporte À Graduação;HORACIO TERTULIANO DOS SANTOS FILHO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-04;1;24ª - EAF;202625192;Concurso de Pontes de Palito de Sorvete;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-08;4;24ª - EAF;202625232;Desafio Civil 2026;MARIENNE DO ROCIO DE MELLO MARON DA COSTA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-04;2;24ª - EAF;202626173;Fablab Iniciativa em Prototipagem, Modelagem 3d, Corte a Laser e Confecção de Placas no Grupo Pet Engenharia Elétrica Ufpr;HORACIO TERTULIANO DOS SANTOS FILHO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-04;3;24ª - EAF;202625900;Formação Complementar na Engenharia Química - Peteq Ufpr;VITOR RENAN DA SILVA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-04;4;24ª - EAF;202624747;Formulação de Argamassas por Empacotamento de Partículas;MARIENNE DO ROCIO DE MELLO MARON DA COSTA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-09;1;24ª - EAF;202625648;Integração Raspberry Pi e Rfid;LUIZ CARLOS PESSOA ALBINI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT05;1;24ª - EAF;202625368;Lumber Games Como Um Recurso de Integração Acadêmica do Curso de Engenharia Industrial Madeireira;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT02;4;24ª - EAF;202625389;Materiais Impressos do Pet;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências da Terra;CT05;3;24ª - EAF;202626358;Pet Madeireira - Feira Universo Ufpr;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT02;4;24ª - EAF;202625375;Pet Resgata;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT02;3;24ª - EAF;202625177;Pet nas Redes Sociais;RUI ANDRE MAGGI DOS ANJOS;Tecnologia e Produção;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências da Terra;CT05;4;24ª - EAF;202626167;Projeto Iopro: Iniciativas em Programação, Ia, Iot e Redes;HORACIO TERTULIANO DOS SANTOS FILHO;Tecnologia e Produção;Comunicação Oral
Terça-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT02;4;24ª - EAF;202625722;A Monitoria na Disciplina de Adubos, Adubações e Reciclagem de Nutrientes Como Ferramenta de Formação Acadêmica e Profissional;LUIZ ANTONIO CORREA LUCCHESI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-09;2;24ª - EAF;202625838;Monitoria de Representação 3d - Desenvolvimento de Xiloteca Didática;GABRIEL CHEMIN ROSENMANN;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT05;2;24ª - EAF;202625854;Monitoria de Representação 3d I - Vídeo-tutoriais Sobre Estruturas em Papel;GABRIEL CHEMIN ROSENMANN;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-09;3;24ª - EAF;202625726;Monitoria: Estratégia de Apoio Ao Aprendizado a Disciplina Química e Fertilidade .;LUIZ ANTONIO CORREA LUCCHESI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-09;4;24ª - ENEC;202623158;Aceleradora de Talentos: Carreira, Soft Skills, Portfólio e Formação T-shaped;ANDRE BELLIN MARIANO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT05;3;24ª - ENEC;202626153;Aurora;JULIETE SILVA NEVES;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT05;4;24ª - ENEC;202624769;Eco Competições: Desenvolvimento Tecnológico e Eficiência Energética 2026;SEBASTIAO RIBEIRO JUNIOR;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-05;1;24ª - ENEC;202623190;Inovação e Desenvolvimento Territorial;VICTOR MANOEL PELAEZ ALVAREZ;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-05;2;24ª - ENEC;202623156;Programa Iniciativa Startup Experience: Criação de Startups Acadêmicas e Formação Empreendedora;ANDRE BELLIN MARIANO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-05;3;24ª - ENEC;202624842;Programa de Extensão de Cana-de-açúcar e Derivados;CLAUDETE REISDORFER LANG;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-05;4;24ª - ENEC;202626325;Agrárias em Ação;AMANDA MASSANEIRA DE SOUZA SCHUNTZEMBERGER;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-07;1;24ª - ENEC;202626408;Apoio Ao Ensino;LIA YAMAMOTO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-07;2;24ª - ENEC;202625800;Aprendendo e Ensinando: Discentes na Engenharia, Docentes nos Cursos Técnicos 2;ALBERTO TADEU MARTINS CARDOSO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-07;3;24ª - ENEC;202626243;Cajufpr: Clube de Desenvolvimento de Jogos;GUILHERME ALEX DERENIEVICZ;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-07;4;24ª - ENEC;202626423;Capivoa Eletroquad Ufpr;EDSON JOSE PACHECO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT06;1;24ª - ENEC;202623152;Ciência para Todos Iii;ANDRE BELLIN MARIANO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT06;2;24ª - ENEC;202626186;Code Ufpr;DIEVAL GUIZELINI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT06;3;24ª - ENEC;202625442;Desmistificando a Gestão da Inovação;ANDREA PAULA SEGATTO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT06;4;24ª - ENEC;202625472;Disseminação de Boas Práticas em Gestão da Informação na Esfera Pública;EDSON RONALDO GUARIDO FILHO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-08;1;24ª - ENEC;202625794;Divulgação e Manutenção de Banco de Germoplasma de Ipomoea Batatas (l.) Lam.;AFONSO TAKAO MURATA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-08;2;24ª - ENEC;202624773;Eco Octano Elétrica: Eficiência na Mobilidade - 2026;SEBASTIAO RIBEIRO JUNIOR;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-08;3;24ª - ENEC;202625978;Educação Ambiental em Solos e Geotecnologias: Relato de Experiência em Escolas de Guamiranga e Ivaí;ANGELO EVARISTO SIRTOLI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-08;4;24ª - ENEC;202622997;Empreendedorismo e Inovação Tecnológica;ALEXANDRE CLAUS;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:00;Ciências Exatas;PA-09;1;24ª - ENEC;202624525;Empresa Júnior de Engenharia Mecânica - Coemjr;ADRIANO SCREMIN;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:20;Ciências Exatas;PA-09;2;24ª - ENEC;202625512;Empresa Júnior de Engenharia Química - Ejeq;MYRIAM LORENA MELGAREJO NAVARRO CERUTTI;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;14:40;Ciências Exatas;PA-09;3;24ª - ENEC;202626020;Engenharia Química na Sociedade;ELAINE VOSNIAK TAKESHITA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 3;Tarde;15:00;Ciências Exatas;PA-09;4;24ª - ENEC;202626288;Equipe Yapira de Robótica - Ufpr - 2026;WALDOMIRO SOARES YUAN;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-03;1;24ª - ENEC;202625783;Escola Piloto de Engenharia Química da Ufpr 3;ALBERTO TADEU MARTINS CARDOSO;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-03;2;24ª - ENEC;202626375;Estímulo a Atividades de Inovação na Ufpr;MAICO DE ORNELAS;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-03;3;24ª - ENEC;202625669;Formação e Divulgação de Indicadores Agropecuários para o Estado do Paraná;PAULO ROSSI JUNIOR;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-03;4;24ª - ENEC;202623417;Fábrica de Recursos Educacionais Abertos;CELSO YOSHIKAZU ISHIDA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-04;1;24ª - ENEC;202626110;Georreferenciamento na Prática: Inovações em Processos, Formação Acadêmica e Impacto Social Imediato.;CAIO DOS ANJOS PAIVA;Tecnologia e Produção;Comunicação Oral
Sexta-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-04;2;24ª - ENEC;202625631;Grupo de Estudos em Durabilidade de Estruturas;ANA PAULA BRANDAO CAPRARO;Tecnologia e Produção;Comunicação Oral
